x,y,z,cond_ok
130.0,79.0,0.0,-1.2922898458158647
131.0,79.0,0.0,-1.2952441196679536
132.0,79.0,0.0,-1.2909370742731843
133.0,79.0,0.0,-1.281545804639561
134.0,79.0,0.0,-1.2665108360412018
135.0,79.0,0.0,-1.2457777813419637
136.0,79.0,0.0,-1.219534227822307
137.0,79.0,0.0,-1.1881840537400736
138.0,79.0,0.0,-1.1522825110822268
139.0,79.0,0.0,-1.1124583953763658
140.0,79.0,0.0,-1.0693472055362827
141.0,79.0,0.0,-1.0235466487512412
142.0,79.0,0.0,-0.9755942035372309
143.0,79.0,0.0,-0.9259607742994916
144.0,79.0,0.0,-0.8750537966935408
145.0,79.0,0.0,-0.8232247481230714
146.0,79.0,0.0,-0.7871007014926514
147.0,79.0,0.0,-0.7903328314828216
148.0,79.0,0.0,-0.7396459702759803
149.0,79.0,0.0,-0.6891760010078491
150.0,79.0,0.0,-0.6390884078817284
151.0,79.0,0.0,-0.5895332632315057
152.0,79.0,0.0,-0.5406479481776083
153.0,79.0,0.0,-0.5368644801463007
154.0,79.0,0.0,-0.4994696015790864
155.0,79.0,0.0,-0.46335537518033
156.0,79.0,0.0,-0.42863421785569383
157.0,79.0,0.0,-0.39541238070521845
158.0,79.0,0.0,-0.3637902751649591
159.0,79.0,0.0,-0.3338625725114466
160.0,79.0,0.0,-0.3057181008740976
161.0,79.0,0.0,-0.2794395562814422
162.0,79.0,0.0,-0.25510304034539344
163.0,79.0,0.0,-0.23277743724143107
164.0,79.0,0.0,-0.21252364683281144
165.0,79.0,0.0,-0.1943936989280939
166.0,79.0,0.0,-0.1784297849829449
167.0,79.0,0.0,-0.16466325652437197
168.0,79.0,0.0,-0.15311365185829093
169.0,79.0,0.0,-0.14378782129138762
170.0,79.0,0.0,-0.10866898753733256
171.0,79.0,0.0,-0.10598471323872741
172.0,79.0,0.0,-0.10558110356758083
173.0,79.0,0.0,-0.10741022942949535
174.0,79.0,0.0,-0.11141113117186427
175.0,79.0,0.0,-0.11751045374144298
176.0,79.0,0.0,-0.12562318797228914
177.0,79.0,0.0,-0.135653362368561
178.0,79.0,0.0,-0.14749447336095034
179.0,79.0,0.0,-0.16102936797102588
180.0,79.0,0.0,-0.1761291808836227
181.0,79.0,0.0,-0.19265074286238643
182.0,79.0,0.0,-0.21043156145353759
183.0,79.0,0.0,-0.2292809413768283
184.0,79.0,0.0,-0.2489649637530774
185.0,79.0,0.0,-0.26918191615188525
186.0,79.0,0.0,-0.2895241576195702
187.0,79.0,0.0,-0.30942600248867863
188.0,79.0,0.0,-0.33376486855432086
189.0,79.0,0.0,-0.3546980788783091
190.0,79.0,0.0,-0.3714495978966317
191.0,79.0,0.0,-0.3836260874597685
192.0,79.0,0.0,-0.39156306395866425
193.0,79.0,0.0,-0.39607909513297296
194.0,79.0,0.0,-0.3980464143936257
195.0,79.0,0.0,-0.39815806375365514
196.0,79.0,0.0,-0.39686099938278974
197.0,79.0,0.0,-0.3944407878498278
198.0,79.0,0.0,-0.39110983065381294
199.0,79.0,0.0,-0.3870106687380869
0.0,80.0,0.0,0.4879968549443086
1.0,80.0,0.0,0.49511601868400673
2.0,80.0,0.0,0.5022739885543522
3.0,80.0,0.0,0.49700569480820256
4.0,80.0,0.0,0.5072173055227247
5.0,80.0,0.0,0.517522049901519
6.0,80.0,0.0,0.5278935014986198
7.0,80.0,0.0,0.5383007031772876
8.0,80.0,0.0,0.5487073170582705
9.0,80.0,0.0,0.5590706704960741
10.0,80.0,0.0,0.5693407320830449
11.0,80.0,0.0,0.5553502556845749
12.0,80.0,0.0,0.5655656210296093
13.0,80.0,0.0,0.5755880130359864
14.0,80.0,0.0,0.5850854720473684
15.0,80.0,0.0,0.5939083782849488
16.0,80.0,0.0,0.6019509182867244
17.0,80.0,0.0,0.6091078866784143
18.0,80.0,0.0,0.615283006539535
19.0,80.0,0.0,0.6203988415002203
20.0,80.0,0.0,0.6244065627829464
21.0,80.0,0.0,0.6272932214919905
22.0,80.0,0.0,0.6290844327694679
23.0,80.0,0.0,0.6109231547342607
24.0,80.0,0.0,0.6113711741354029
25.0,80.0,0.0,0.6108453439876933
26.0,80.0,0.0,0.6094783414040399
27.0,80.0,0.0,0.6074033175705428
28.0,80.0,0.0,0.604746957065388
29.0,80.0,0.0,0.6016252993947747
30.0,80.0,0.0,0.5981418005449333
31.0,80.0,0.0,0.5943869611247137
32.0,80.0,0.0,0.5904389130430997
33.0,80.0,0.0,0.5863645050647879
34.0,80.0,0.0,0.5822205791803005
35.0,80.0,0.0,0.5780552512071251
36.0,80.0,0.0,0.5739090943117273
37.0,80.0,0.0,0.5698161787847371
38.0,80.0,0.0,0.5658049538925779
39.0,80.0,0.0,0.5618989755873955
40.0,80.0,0.0,0.5581174929810804
41.0,80.0,0.0,0.5916572543853766
42.0,80.0,0.0,0.5905611576846912
43.0,80.0,0.0,0.5893248623072752
44.0,80.0,0.0,0.5879641932299734
45.0,80.0,0.0,0.5864923360702141
46.0,80.0,0.0,0.5849199609336646
47.0,80.0,0.0,0.5832552892078052
48.0,80.0,0.0,0.5815041105011993
49.0,80.0,0.0,0.5856090914739336
50.0,80.0,0.0,0.5837484466376681
51.0,80.0,0.0,0.5818045375702454
52.0,80.0,0.0,0.5797735326358762
53.0,80.0,0.0,0.5776485544951906
54.0,80.0,0.0,0.5754194038236562
55.0,80.0,0.0,0.5730722307237819
56.0,80.0,0.0,0.575899424870989
57.0,80.0,0.0,0.5735242955952946
58.0,80.0,0.0,0.5709450063352719
59.0,80.0,0.0,0.568129022469946
60.0,80.0,0.0,0.5650382012775729
61.0,80.0,0.0,0.5616283274832775
62.0,80.0,0.0,0.5578487756265931
63.0,80.0,0.0,0.5536423925874334
64.0,80.0,0.0,0.570964222308289
65.0,80.0,0.0,0.5670069704490889
66.0,80.0,0.0,0.5622839198786981
67.0,80.0,0.0,0.5567254731432807
68.0,80.0,0.0,0.5502624583491826
69.0,80.0,0.0,0.5428294758033334
70.0,80.0,0.0,0.4048740620019413
71.0,80.0,0.0,0.40287709458092164
72.0,80.0,0.0,0.3994036066287485
73.0,80.0,0.0,0.39445524713369695
74.0,80.0,0.0,0.38805191778244663
75.0,80.0,0.0,0.38023259614937027
76.0,80.0,0.0,0.3710546448248773
77.0,80.0,0.0,0.36059172814713863
78.0,80.0,0.0,0.3489306739680883
79.0,80.0,0.0,0.33616773967920305
80.0,80.0,0.0,0.32240475093837784
81.0,80.0,0.0,0.11029929675114195
82.0,80.0,0.0,0.09075662908889756
83.0,80.0,0.0,0.0702300853722074
84.0,80.0,0.0,0.04881847773272446
85.0,80.0,0.0,0.026612117785270062
86.0,80.0,0.0,0.14488223876331835
87.0,80.0,0.0,0.11848073248776944
88.0,80.0,0.0,0.09128479933880146
89.0,80.0,0.0,0.06335509915900295
90.0,80.0,0.0,0.034742125785951705
91.0,80.0,0.0,0.005486021500730007
92.0,80.0,0.0,-0.02438358996739643
93.0,80.0,0.0,-0.013387454202910928
94.0,80.0,0.0,-0.045183326141965734
95.0,80.0,0.0,-0.12186746410591773
96.0,80.0,0.0,-0.1542624733023359
97.0,80.0,0.0,-0.18695244336981684
98.0,80.0,0.0,-0.2199967623768651
99.0,80.0,0.0,-0.25346179372566413
100.0,80.0,0.0,-0.28743405084381835
101.0,80.0,0.0,-0.32201058330728305
102.0,80.0,0.0,-0.357258937431603
103.0,80.0,0.0,-0.39323841272892024
104.0,80.0,0.0,-0.4299952844549959
105.0,80.0,0.0,-0.4675577860147055
106.0,80.0,0.0,-0.5059318849397815
107.0,80.0,0.0,-0.5450984628688211
108.0,80.0,0.0,-0.5850123475945566
109.0,80.0,0.0,-0.6304688867807801
110.0,80.0,0.0,-0.6710633840286393
111.0,80.0,0.0,-0.7119364690662437
112.0,80.0,0.0,-0.7529641310729485
113.0,80.0,0.0,-0.7940149063907685
114.0,80.0,0.0,-0.8565045920581844
115.0,80.0,0.0,-0.895258860638135
116.0,80.0,0.0,-0.9336744018957659
117.0,80.0,0.0,-0.9716241326912008
118.0,80.0,0.0,-1.0089878895066897
119.0,80.0,0.0,-1.0456519397770068
120.0,80.0,0.0,-1.0815074143742391
121.0,80.0,0.0,-1.1164476516275896
122.0,80.0,0.0,-1.179432523504093
123.0,80.0,0.0,-1.2069813232562554
124.0,80.0,0.0,-1.2331935577735276
125.0,80.0,0.0,-1.2578805598253089
126.0,80.0,0.0,-1.2808076498057732
127.0,80.0,0.0,-1.301674397134562
128.0,80.0,0.0,-1.3200901721510114
129.0,80.0,0.0,-1.3355467123091034
130.0,80.0,0.0,-1.3473942755445782
131.0,80.0,0.0,-1.3542772802517513
132.0,80.0,0.0,-1.3541181947185446
133.0,80.0,0.0,-1.347425093089888
134.0,80.0,0.0,-1.3335244924357827
135.0,80.0,0.0,-1.3121987850452996
136.0,80.0,0.0,-1.283783510464358
137.0,80.0,0.0,-1.249069555666401
138.0,80.0,0.0,-1.209081232994708
139.0,80.0,0.0,-1.1648632148506735
140.0,80.0,0.0,-1.1173519313689098
141.0,80.0,0.0,-1.0673297331941836
142.0,80.0,0.0,-1.0154285186120997
143.0,80.0,0.0,-0.9621534379766107
144.0,80.0,0.0,-0.9079102091729175
145.0,80.0,0.0,-0.8662868817950853
146.0,80.0,0.0,-0.8116536584556602
147.0,80.0,0.0,-0.7569588209842546
148.0,80.0,0.0,-0.7423656897466895
149.0,80.0,0.0,-0.6895248010827634
150.0,80.0,0.0,-0.6371571033539594
151.0,80.0,0.0,-0.5604523712224079
152.0,80.0,0.0,-0.5125299190113357
153.0,80.0,0.0,-0.46603275212611717
154.0,80.0,0.0,-0.49042511508254355
155.0,80.0,0.0,-0.45142159451047803
156.0,80.0,0.0,-0.41382043898792514
157.0,80.0,0.0,-0.3777219241158254
158.0,80.0,0.0,-0.34322363272479567
159.0,80.0,0.0,-0.31042052378384893
160.0,80.0,0.0,-0.27940476549861626
161.0,80.0,0.0,-0.2502653246155107
162.0,80.0,0.0,-0.22308729858184334
163.0,80.0,0.0,-0.19795097821049995
164.0,80.0,0.0,-0.17493063694387082
165.0,80.0,0.0,-0.15409305941546672
166.0,80.0,0.0,-0.13549584645733215
167.0,80.0,0.0,-0.11918556398825153
168.0,80.0,0.0,-0.10526655707029697
169.0,80.0,0.0,-0.09385198270619702
170.0,80.0,0.0,-0.06120683148410923
171.0,80.0,0.0,-0.05654976220712177
172.0,80.0,0.0,-0.05430854429111326
173.0,80.0,0.0,-0.054431602794589834
174.0,80.0,0.0,-0.05684933715373727
175.0,80.0,0.0,-0.061474751564567276
176.0,80.0,0.0,-0.06820432653289532
177.0,80.0,0.0,-0.07691889845544278
178.0,80.0,0.0,-0.08748425774324617
179.0,80.0,0.0,-0.09975112874030194
180.0,80.0,0.0,-0.11355415070297
181.0,80.0,0.0,-0.12870943568766924
182.0,80.0,0.0,-0.14501025048985902
183.0,80.0,0.0,-0.16222041554842315
184.0,80.0,0.0,-0.18006529693920742
185.0,80.0,0.0,-0.19822115113969796
186.0,80.0,0.0,-0.21630571450824942
187.0,80.0,0.0,-0.2418154678554711
188.0,80.0,0.0,-0.2639770369606713
189.0,80.0,0.0,-0.283524410661506
190.0,80.0,0.0,-0.30011162689886484
191.0,80.0,0.0,-0.3135885918354757
192.0,80.0,0.0,-0.3240421163097496
193.0,80.0,0.0,-0.33175376534563095
194.0,80.0,0.0,-0.33706499728393524
195.0,80.0,0.0,-0.34034296700358657
196.0,80.0,0.0,-0.3419357565207838
197.0,80.0,0.0,-0.34212828377129245
198.0,80.0,0.0,-0.3411436015828235
199.0,80.0,0.0,-0.33915269125988934
0.0,81.0,0.0,0.5064224460430495
1.0,81.0,0.0,0.5143625496348012
2.0,81.0,0.0,0.5223719714562081
3.0,81.0,0.0,0.5304414038060064
4.0,81.0,0.0,0.5385590781025714
5.0,81.0,0.0,0.5467101593432063
6.0,81.0,0.0,0.5459765906707759
7.0,81.0,0.0,0.5571855404516538
8.0,81.0,0.0,0.5684382802448531
9.0,81.0,0.0,0.5796938517415706
10.0,81.0,0.0,0.5909023307061901
11.0,81.0,0.0,0.6020027416680417
12.0,81.0,0.0,0.612920687782224
13.0,81.0,0.0,0.6018321250363466
14.0,81.0,0.0,0.612702477383326
15.0,81.0,0.0,0.6230824955876766
16.0,81.0,0.0,0.6326123488288331
17.0,81.0,0.0,0.6411158888565105
18.0,81.0,0.0,0.6562096270543735
19.0,81.0,0.0,0.6333616388033744
20.0,81.0,0.0,0.6391205720665559
21.0,81.0,0.0,0.6431913839699257
22.0,81.0,0.0,0.6456200609600524
23.0,81.0,0.0,0.6465295771347689
24.0,81.0,0.0,0.6460965662327895
25.0,81.0,0.0,0.6445233344668165
26.0,81.0,0.0,0.6420138172936345
27.0,81.0,0.0,0.6387575683892861
28.0,81.0,0.0,0.6349216802688606
29.0,81.0,0.0,0.6306484920803737
30.0,81.0,0.0,0.6260566970478146
31.0,81.0,0.0,0.6212440353581133
32.0,81.0,0.0,0.6162904523676422
33.0,81.0,0.0,0.6112611357412516
34.0,81.0,0.0,0.6062091797252619
35.0,81.0,0.0,0.6011778074699197
36.0,81.0,0.0,0.5962021698947364
37.0,81.0,0.0,0.5913107743750273
38.0,81.0,0.0,0.5865266048371389
39.0,81.0,0.0,0.5818679913940472
40.0,81.0,0.0,0.577349280020439
41.0,81.0,0.0,0.6013278811946883
42.0,81.0,0.0,0.5995520663833862
43.0,81.0,0.0,0.5976431358303522
44.0,81.0,0.0,0.5956125537736061
45.0,81.0,0.0,0.5934693519715284
46.0,81.0,0.0,0.5912202404185978
47.0,81.0,0.0,0.588869663955952
48.0,81.0,0.0,0.5864198131101295
49.0,81.0,0.0,0.5838705953620976
50.0,81.0,0.0,0.5964263642015233
51.0,81.0,0.0,0.5939842308234584
52.0,81.0,0.0,0.5914289523136227
53.0,81.0,0.0,0.5887511898479784
54.0,81.0,0.0,0.5916401663447197
55.0,81.0,0.0,0.5889620385014958
56.0,81.0,0.0,0.5860988966263084
57.0,81.0,0.0,0.5830274944920547
58.0,81.0,0.0,0.5797208496383751
59.0,81.0,0.0,0.5761480091806376
60.0,81.0,0.0,0.5722738663748161
61.0,81.0,0.0,0.5680590700901013
62.0,81.0,0.0,0.5634600787776417
63.0,81.0,0.0,0.558429418456487
64.0,81.0,0.0,0.5529162089756395
65.0,81.0,0.0,0.5468670218676315
66.0,81.0,0.0,0.5657332599714849
67.0,81.0,0.0,0.5596398477284181
68.0,81.0,0.0,0.5527216871098721
69.0,81.0,0.0,0.5449361602740557
70.0,81.0,0.0,0.5362475966381895
71.0,81.0,0.0,0.3802390586034301
72.0,81.0,0.0,0.3775661073927928
73.0,81.0,0.0,0.37355230986412624
74.0,81.0,0.0,0.3682194281135041
75.0,81.0,0.0,0.3616017772382079
76.0,81.0,0.0,0.3537458468239701
77.0,81.0,0.0,0.3447091855140893
78.0,81.0,0.0,0.33455868553098617
79.0,81.0,0.0,0.32336846406831415
80.0,81.0,0.0,0.3112175587316588
81.0,81.0,0.0,0.07182044866976707
82.0,81.0,0.0,0.0535895521087045
83.0,81.0,0.0,0.03432917217796534
84.0,81.0,0.0,0.014120757575210141
85.0,81.0,0.0,-0.006959919248410995
86.0,81.0,0.0,0.1363346008788979
87.0,81.0,0.0,0.11137545471405128
88.0,81.0,0.0,0.08551164176701156
89.0,81.0,0.0,0.05879853805697574
90.0,81.0,0.0,0.03128332229730299
91.0,81.0,0.0,0.02003449528510065
92.0,81.0,0.0,-0.009521418455893271
93.0,81.0,0.0,-0.03983820467194724
94.0,81.0,0.0,-0.07090306742468913
95.0,81.0,0.0,-0.12333416377298902
96.0,81.0,0.0,-0.15554322477362184
97.0,81.0,0.0,-0.1884898065960812
98.0,81.0,0.0,-0.2221890099348651
99.0,81.0,0.0,-0.25662114071154135
100.0,81.0,0.0,-0.2915805845337184
101.0,81.0,0.0,-0.32707165616121586
102.0,81.0,0.0,-0.3631416375031736
103.0,81.0,0.0,-0.3998533547725093
104.0,81.0,0.0,-0.43723416748669447
105.0,81.0,0.0,-0.4752947592677349
106.0,81.0,0.0,-0.5140309367114678
107.0,81.0,0.0,-0.5534221583172273
108.0,81.0,0.0,-0.593431052402428
109.0,81.0,0.0,-0.6398342434109943
110.0,81.0,0.0,-0.6806704452748991
111.0,81.0,0.0,-0.7217442084685975
112.0,81.0,0.0,-0.7629668925713436
113.0,81.0,0.0,-0.8042437257464368
114.0,81.0,0.0,-0.8713126636862322
115.0,81.0,0.0,-0.910541935103554
116.0,81.0,0.0,-0.9493978831534897
117.0,81.0,0.0,-0.9878722631298382
118.0,81.0,0.0,-1.025955573107528
119.0,81.0,0.0,-1.0635604410690336
120.0,81.0,0.0,-1.1006037387157839
121.0,81.0,0.0,-1.1370051688115654
122.0,81.0,0.0,-1.19998140736357
123.0,81.0,0.0,-1.2294596457720333
124.0,81.0,0.0,-1.2580444471168917
125.0,81.0,0.0,-1.285605522887289
126.0,81.0,0.0,-1.3119745458695224
127.0,81.0,0.0,-1.336921217299292
128.0,81.0,0.0,-1.3601157431797013
129.0,81.0,0.0,-1.3810699297181228
130.0,81.0,0.0,-1.3990476809131778
131.0,81.0,0.0,-1.412266394238072
132.0,81.0,0.0,-1.4183205800040435
133.0,81.0,0.0,-1.416302514661785
134.0,81.0,0.0,-1.4042683833610399
135.0,81.0,0.0,-1.3814112588701393
136.0,81.0,0.0,-1.3486415729158576
137.0,81.0,0.0,-1.308006113322316
138.0,81.0,0.0,-1.261672997080442
139.0,81.0,0.0,-1.211381461300875
140.0,81.0,0.0,-1.1583734334430371
141.0,81.0,0.0,-1.1035062533480589
142.0,81.0,0.0,-1.0473771190024055
143.0,81.0,0.0,-0.9904148556972829
144.0,81.0,0.0,-0.9329400344021985
145.0,81.0,0.0,-0.8853999124776999
146.0,81.0,0.0,-0.8277376656883976
147.0,81.0,0.0,-0.770221306070445
148.0,81.0,0.0,-0.7348112529038383
149.0,81.0,0.0,-0.6638345669040222
150.0,81.0,0.0,-0.6106809974005591
151.0,81.0,0.0,-0.5587378927277675
152.0,81.0,0.0,-0.5081093283687275
153.0,81.0,0.0,-0.45889748018926807
154.0,81.0,0.0,-0.47132299842238556
155.0,81.0,0.0,-0.4295606600399946
156.0,81.0,0.0,-0.3891847614594498
157.0,81.0,0.0,-0.35029043932901305
158.0,81.0,0.0,-0.31297360720855283
159.0,81.0,0.0,-0.27733104281743187
160.0,81.0,0.0,-0.2434602402629672
161.0,81.0,0.0,-0.21145897863932783
162.0,81.0,0.0,-0.1814245474494532
163.0,81.0,0.0,-0.15345256612223312
164.0,81.0,0.0,-0.12765155910000908
165.0,81.0,0.0,-0.10420798110842988
166.0,81.0,0.0,-0.0832260233584875
167.0,81.0,0.0,-0.06478358125978045
168.0,81.0,0.0,-0.04894429129200556
169.0,81.0,0.0,-0.03190232661038406
170.0,81.0,0.0,-0.022687024095872976
171.0,81.0,0.0,-0.016218039521113475
172.0,81.0,0.0,0.004760448026014608
173.0,81.0,0.0,0.006197764370222958
174.0,81.0,0.0,0.005196167074246055
175.0,81.0,0.0,0.0018609274917173457
176.0,81.0,0.0,-0.00368097996280059
177.0,81.0,0.0,-0.011282916921483754
178.0,81.0,0.0,-0.020780491472847638
179.0,81.0,0.0,-0.031992972772078396
180.0,81.0,0.0,-0.04472391531597685
181.0,81.0,0.0,-0.05876081870385191
182.0,81.0,0.0,-0.07387382943403542
183.0,81.0,0.0,-0.08981376993712586
184.0,81.0,0.0,-0.10631021793069866
185.0,81.0,0.0,-0.12545327620257107
186.0,81.0,0.0,-0.15001774400318038
187.0,81.0,0.0,-0.1730220767827388
188.0,81.0,0.0,-0.19418091051640746
189.0,81.0,0.0,-0.21324447955819614
190.0,81.0,0.0,-0.23003124486352228
191.0,81.0,0.0,-0.24444862659530564
192.0,81.0,0.0,-0.25646967185790365
193.0,81.0,0.0,-0.26619693635349384
194.0,81.0,0.0,-0.2738087675580175
195.0,81.0,0.0,-0.2795173273758044
196.0,81.0,0.0,-0.2835400513874979
197.0,81.0,0.0,-0.2860805624197843
198.0,81.0,0.0,-0.2873189222998729
199.0,81.0,0.0,-0.2874087024732259
0.0,82.0,0.0,0.5022456686810876
1.0,82.0,0.0,0.5311778203631987
2.0,82.0,0.0,0.5399550115034154
3.0,82.0,0.0,0.5488252005502889
4.0,82.0,0.0,0.5577808830809464
5.0,82.0,0.0,0.566812149059223
6.0,82.0,0.0,0.575905980120372
7.0,82.0,0.0,0.5850453129536415
8.0,82.0,0.0,0.5942077805368526
9.0,82.0,0.0,0.597432484916045
10.0,82.0,0.0,0.609565776691613
11.0,82.0,0.0,0.6216686588050161
12.0,82.0,0.0,0.6336705681860936
13.0,82.0,0.0,0.6365610454888744
14.0,82.0,0.0,0.6478199629246721
15.0,82.0,0.0,0.6587587265741427
16.0,82.0,0.0,0.6691661404385554
17.0,82.0,0.0,0.6786590290307368
18.0,82.0,0.0,0.6868024554564084
19.0,82.0,0.0,0.693323222266275
20.0,82.0,0.0,0.6740684628316136
21.0,82.0,0.0,0.6780492635220597
22.0,82.0,0.0,0.679799668361761
23.0,82.0,0.0,0.6795837722407039
24.0,82.0,0.0,0.6777487136125606
25.0,82.0,0.0,0.6746480533611744
26.0,82.0,0.0,0.6705955271495659
27.0,82.0,0.0,0.6658485628470243
28.0,82.0,0.0,0.6606095850736122
29.0,82.0,0.0,0.6550345364246526
30.0,82.0,0.0,0.6492426927925344
31.0,82.0,0.0,0.6433253324413579
32.0,82.0,0.0,0.63735262495399
33.0,82.0,0.0,0.6313788413414753
34.0,82.0,0.0,0.6254462033978114
35.0,82.0,0.0,0.6195876997844098
36.0,82.0,0.0,0.613829140680941
37.0,82.0,0.0,0.6081906582817322
38.0,82.0,0.0,0.6026878052472364
39.0,82.0,0.0,0.5973323609672447
40.0,82.0,0.0,0.592132924740939
41.0,82.0,0.0,0.6111180878866278
42.0,82.0,0.0,0.6089147636159205
43.0,82.0,0.0,0.6065847506002378
44.0,82.0,0.0,0.6041350894177212
45.0,82.0,0.0,0.601570807989059
46.0,82.0,0.0,0.5988949862591095
47.0,82.0,0.0,0.5961087788455184
48.0,82.0,0.0,0.5932114030823851
49.0,82.0,0.0,0.590200098102105
50.0,82.0,0.0,0.5856479585947438
51.0,82.0,0.0,0.5823592867445848
52.0,82.0,0.0,0.6044164957076663
53.0,82.0,0.0,0.6015443145350687
54.0,82.0,0.0,0.5984993774937518
55.0,82.0,0.0,0.595264932933856
56.0,82.0,0.0,0.5918215726668952
57.0,82.0,0.0,0.5881471157266349
58.0,82.0,0.0,0.584216516442658
59.0,82.0,0.0,0.5800018158766931
60.0,82.0,0.0,0.5754721605324844
61.0,82.0,0.0,0.5705939167283939
62.0,82.0,0.0,0.5653309124095365
63.0,82.0,0.0,0.5596448395827851
64.0,82.0,0.0,0.5534958489033106
65.0,82.0,0.0,0.5468433620106283
66.0,82.0,0.0,0.5396471158327368
67.0,82.0,0.0,0.5594007320716258
68.0,82.0,0.0,0.5522094795793371
69.0,82.0,0.0,0.5442379957641281
70.0,82.0,0.0,0.5354647780732747
71.0,82.0,0.0,0.3543144878699348
72.0,82.0,0.0,0.35245926843464676
73.0,82.0,0.0,0.3493648112559338
74.0,82.0,0.0,0.34505319656303457
75.0,82.0,0.0,0.33955516529045315
76.0,82.0,0.0,0.3329098768177903
77.0,82.0,0.0,0.32516425102640173
78.0,82.0,0.0,0.31637195518118905
79.0,82.0,0.0,0.3065921267990241
80.0,82.0,0.0,0.29588793890360177
81.0,82.0,0.0,0.2843251135546915
82.0,82.0,0.0,0.01242683850977594
83.0,82.0,0.0,-0.0056723675541159035
84.0,82.0,0.0,-0.0247614741803186
85.0,82.0,0.0,0.016244375403457356
86.0,82.0,0.0,-0.0043230794896815805
87.0,82.0,0.0,0.09834431590009385
88.0,82.0,0.0,0.09312074488621415
89.0,82.0,0.0,0.06720450177044675
90.0,82.0,0.0,0.04034706359806303
91.0,82.0,0.0,0.01258542803441029
92.0,82.0,0.0,-0.01604989008095184
93.0,82.0,0.0,-0.04553476485065602
94.0,82.0,0.0,-0.0758512227584041
95.0,82.0,0.0,-0.10698704276430349
96.0,82.0,0.0,-0.1615954519793338
97.0,82.0,0.0,-0.19396954113140627
98.0,82.0,0.0,-0.22713733802261854
99.0,82.0,0.0,-0.26110205696851907
100.0,82.0,0.0,-0.29586749182538596
101.0,82.0,0.0,-0.3314362748603448
102.0,82.0,0.0,-0.36780799230923905
103.0,82.0,0.0,-0.40496214288401555
104.0,82.0,0.0,-0.44271854936502686
105.0,82.0,0.0,-0.4810443712457326
106.0,82.0,0.0,-0.5199468714902938
107.0,82.0,0.0,-0.5594048601387575
108.0,82.0,0.0,-0.5993859102425475
109.0,82.0,0.0,-0.6464817189663602
110.0,82.0,0.0,-0.6874949490658623
111.0,82.0,0.0,-0.7287114459073705
112.0,82.0,0.0,-0.7700659238308903
113.0,82.0,0.0,-0.8114885356633131
114.0,82.0,0.0,-0.8821861482982305
115.0,82.0,0.0,-0.9219312093655322
116.0,82.0,0.0,-0.9613909195495896
117.0,82.0,0.0,-1.0005009546761954
118.0,82.0,0.0,-1.039200735997794
119.0,82.0,0.0,-1.0774367170874473
120.0,82.0,0.0,-1.1152477430885117
121.0,82.0,0.0,-1.1526253567405653
122.0,82.0,0.0,-1.213005089395423
123.0,82.0,0.0,-1.2437139243236706
124.0,82.0,0.0,-1.2739011030732421
125.0,82.0,0.0,-1.3035128811733392
126.0,82.0,0.0,-1.3324844667962807
127.0,82.0,0.0,-1.3607280546073879
128.0,82.0,0.0,-1.3881107736420395
129.0,82.0,0.0,-1.4144110797729907
130.0,82.0,0.0,-1.439959481798694
131.0,82.0,0.0,-1.4608880852348
132.0,82.0,0.0,-1.477506735939226
133.0,82.0,0.0,-1.4858236988438627
134.0,82.0,0.0,-1.478642025576335
135.0,82.0,0.0,-1.451120340098648
136.0,82.0,0.0,-1.4081903354094851
137.0,82.0,0.0,-1.3571387874060665
138.0,82.0,0.0,-1.302046276584584
139.0,82.0,0.0,-1.2447932511541664
140.0,82.0,0.0,-1.1862958762944653
141.0,82.0,0.0,-1.1270554620255917
142.0,82.0,0.0,-1.0673818040072938
143.0,82.0,0.0,-1.00748909651014
144.0,82.0,0.0,-0.947540486074042
145.0,82.0,0.0,-0.8939157331168843
146.0,82.0,0.0,-0.833857224095737
147.0,82.0,0.0,-0.7741010780878094
148.0,82.0,0.0,-0.7153304644117
149.0,82.0,0.0,-0.6586926447758086
150.0,82.0,0.0,-0.6031604948371314
151.0,82.0,0.0,-0.5488198576638489
152.0,82.0,0.0,-0.4957576060720318
153.0,82.0,0.0,-0.4440623873464279
154.0,82.0,0.0,-0.4353575638690006
155.0,82.0,0.0,-0.3977964328006283
156.0,82.0,0.0,-0.35482863895142414
157.0,82.0,0.0,-0.3132831092403299
158.0,82.0,0.0,-0.2732557490210036
159.0,82.0,0.0,-0.23484695350480023
160.0,82.0,0.0,-0.19818210833341532
161.0,82.0,0.0,-0.16344617406333856
162.0,82.0,0.0,-0.13076764936189056
163.0,82.0,0.0,-0.10027190759490998
164.0,82.0,0.0,-0.07208530217975978
165.0,82.0,0.0,-0.046332434218174345
166.0,82.0,0.0,-0.02313247376799976
167.0,82.0,0.0,-0.0009610147010379877
168.0,82.0,0.0,0.015886382802359933
169.0,82.0,0.0,0.02981777025737925
170.0,82.0,0.0,0.04078935726540184
171.0,82.0,0.0,0.04878997130539303
172.0,82.0,0.0,0.05384426554896765
173.0,82.0,0.0,0.05601387842944325
174.0,82.0,0.0,0.05539639154468021
175.0,82.0,0.0,0.07192043821463487
176.0,82.0,0.0,0.0672397673357095
177.0,82.0,0.0,0.06040080178202373
178.0,82.0,0.0,0.051602239453062665
179.0,82.0,0.0,0.04105707272428608
180.0,82.0,0.0,0.028989462914039768
